MakerSalesID,Maker,RawCategory,Year,Sales,CategoryGroup
443,ADM TECHNOLOGIES PVT. LTD.,3W,2017,0,3W
444,ADM TECHNOLOGIES PVT. LTD.,3W,2018,0,3W
445,ADM TECHNOLOGIES PVT. LTD.,3W,2019,0,3W
446,ADM TECHNOLOGIES PVT. LTD.,3W,2020,0,3W
447,ADM TECHNOLOGIES PVT. LTD.,3W,2021,0,3W
448,ADM TECHNOLOGIES PVT. LTD.,3W,2022,0,3W
449,ADM TECHNOLOGIES PVT. LTD.,3W,2023,129,3W
450,ADM TECHNOLOGIES PVT. LTD.,3W,2024,151,3W
451,ADRIS ELECTRIC PVT LTD,2W,2015,0,2W
452,ADRIS ELECTRIC PVT LTD,2W,2016,0,2W
453,ADRIS ELECTRIC PVT LTD,2W,2017,0,2W
454,ADRIS ELECTRIC PVT LTD,2W,2018,0,2W
455,ADRIS ELECTRIC PVT LTD,2W,2019,0,2W
456,ADRIS ELECTRIC PVT LTD,2W,2020,0,2W
457,ADRIS ELECTRIC PVT LTD,2W,2021,65,2W
458,ADRIS ELECTRIC PVT LTD,2W,2022,226,2W
459,ADRIS ELECTRIC PVT LTD,2W,2023,61,2W
460,ADRIS ELECTRIC PVT LTD,2W,2024,8,2W
461,AFTEK MOTORS INDIA PVT LTD,2W,2015,0,2W
462,AFTEK MOTORS INDIA PVT LTD,2W,2016,0,2W
463,AFTEK MOTORS INDIA PVT LTD,2W,2017,0,2W
464,AFTEK MOTORS INDIA PVT LTD,2W,2018,0,2W
465,AFTEK MOTORS INDIA PVT LTD,2W,2019,0,2W
466,AFTEK MOTORS INDIA PVT LTD,2W,2020,1,2W
467,AFTEK MOTORS INDIA PVT LTD,2W,2021,8,2W
468,AFTEK MOTORS INDIA PVT LTD,2W,2022,186,2W
469,AFTEK MOTORS INDIA PVT LTD,2W,2023,138,2W
470,AFTEK MOTORS INDIA PVT LTD,2W,2024,34,2W
471,AGRASEN ENGINEERING WORKS,3W,2015,0,3W
472,AGRASEN ENGINEERING WORKS,3W,2016,1,3W
473,AGRASEN ENGINEERING WORKS,3W,2017,0,3W
474,AGRASEN ENGINEERING WORKS,3W,2018,0,3W
475,AGRASEN ENGINEERING WORKS,3W,2019,0,3W
476,AGRASEN ENGINEERING WORKS,3W,2020,0,3W
477,AGRASEN ENGINEERING WORKS,3W,2021,0,3W
478,AGRASEN ENGINEERING WORKS,3W,2022,0,3W
479,AGRASEN ENGINEERING WORKS,3W,2023,0,3W
480,AGRASEN ENGINEERING WORKS,3W,2024,0,3W
481,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2015,0,3W
482,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2016,0,3W
483,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2017,0,3W
484,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2018,0,3W
485,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2019,2,3W
486,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2020,2,3W
487,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2021,1,3W
488,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2022,1,3W
489,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2023,0,3W
490,AGRAWAL RENEWABLE ENERGY PVT LTD,3W,2024,2,3W
491,AGRO INDUSTRIES,3W,2015,0,3W
492,AGRO INDUSTRIES,3W,2016,0,3W
493,AGRO INDUSTRIES,3W,2017,1,3W
494,AGRO INDUSTRIES,3W,2018,0,3W
495,AGRO INDUSTRIES,3W,2019,0,3W
496,AGRO INDUSTRIES,3W,2020,0,3W
497,AGRO INDUSTRIES,3W,2021,0,3W
498,AGRO INDUSTRIES,3W,2022,0,3W
499,AGRO INDUSTRIES,3W,2023,0,3W
500,AGRO INDUSTRIES,3W,2024,0,3W
501,AHITESHAM AGRO ENGINEERING,LMV,2015,0,4W
502,AHITESHAM AGRO ENGINEERING,LMV,2016,0,4W
503,AHITESHAM AGRO ENGINEERING,LMV,2017,2,4W
504,AHITESHAM AGRO ENGINEERING,LMV,2018,0,4W
505,AHITESHAM AGRO ENGINEERING,LMV,2019,0,4W
506,AHITESHAM AGRO ENGINEERING,LMV,2020,0,4W
507,AHITESHAM AGRO ENGINEERING,LMV,2021,0,4W
508,AHITESHAM AGRO ENGINEERING,LMV,2022,0,4W
509,AHITESHAM AGRO ENGINEERING,LMV,2023,0,4W
510,AHITESHAM AGRO ENGINEERING,LMV,2024,0,4W
511,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2015,0,2W
512,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2016,0,2W
513,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2017,0,2W
514,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2018,0,2W
515,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2019,0,2W
516,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2020,0,2W
517,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2021,1,2W
518,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2022,0,2W
519,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2023,0,2W
520,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,2W,2024,0,2W
521,AJAY MOTORS PRIVATE LIMITED,3W,2015,0,3W
522,AJAY MOTORS PRIVATE LIMITED,3W,2016,0,3W
523,AJAY MOTORS PRIVATE LIMITED,3W,2017,0,3W
524,AJAY MOTORS PRIVATE LIMITED,3W,2018,0,3W
525,AJAY MOTORS PRIVATE LIMITED,3W,2019,0,3W
526,AJAY MOTORS PRIVATE LIMITED,3W,2020,0,3W
527,AJAY MOTORS PRIVATE LIMITED,3W,2021,0,3W
528,AJAY MOTORS PRIVATE LIMITED,3W,2022,33,3W
529,AJAY MOTORS PRIVATE LIMITED,3W,2023,190,3W
530,AJAY MOTORS PRIVATE LIMITED,3W,2024,109,3W
531,AKASH AGRO INDUSTRIES,3W,2015,0,3W
532,AKASH AGRO INDUSTRIES,3W,2016,0,3W
533,AKASH AGRO INDUSTRIES,3W,2017,0,3W
534,AKASH AGRO INDUSTRIES,3W,2018,0,3W
535,AKASH AGRO INDUSTRIES,3W,2019,1,3W
536,AKASH AGRO INDUSTRIES,3W,2020,0,3W
537,AKASH AGRO INDUSTRIES,3W,2021,0,3W
538,AKASH AGRO INDUSTRIES,3W,2022,0,3W
539,AKASH AGRO INDUSTRIES,3W,2023,0,3W
540,AKASH AGRO INDUSTRIES,3W,2024,0,3W
541,AKASH TRAILOR,LMV,2015,0,4W
542,AKASH TRAILOR,LMV,2016,0,4W
543,AKASH TRAILOR,LMV,2017,0,4W
544,AKASH TRAILOR,LMV,2018,1,4W
545,AKASH TRAILOR,LMV,2019,0,4W
546,AKASH TRAILOR,LMV,2020,0,4W
547,AKASH TRAILOR,LMV,2021,0,4W
548,AKASH TRAILOR,LMV,2022,0,4W
549,AKASH TRAILOR,LMV,2023,0,4W
550,AKASH TRAILOR,LMV,2024,0,4W
551,AKG INTERNATIONAL,3W,2015,0,3W
552,AKG INTERNATIONAL,3W,2016,0,3W
553,AKG INTERNATIONAL,3W,2017,0,3W
554,AKG INTERNATIONAL,3W,2018,0,3W
555,AKG INTERNATIONAL,3W,2019,0,3W
556,AKG INTERNATIONAL,3W,2020,0,3W
557,AKG INTERNATIONAL,3W,2021,0,3W
558,AKG INTERNATIONAL,3W,2022,0,3W
559,AKG INTERNATIONAL,3W,2023,138,3W
560,AKG INTERNATIONAL,3W,2024,1048,3W
561,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2015,0,3W
562,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2016,0,3W
563,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2017,0,3W
564,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2018,0,3W
565,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2019,1,3W
566,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2020,0,3W
567,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2021,0,3W
568,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2022,0,3W
569,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2023,0,3W
570,AKSMD RECHARGEABLE VEHICLES PVT LTD,3W,2024,0,3W
571,ALBEDO VISION PVT LTD,3W,2015,0,3W
572,ALBEDO VISION PVT LTD,3W,2016,0,3W
573,ALBEDO VISION PVT LTD,3W,2017,0,3W
574,ALBEDO VISION PVT LTD,3W,2018,15,3W
575,ALBEDO VISION PVT LTD,3W,2019,6,3W
576,ALBEDO VISION PVT LTD,3W,2020,15,3W
577,ALBEDO VISION PVT LTD,3W,2021,0,3W
578,ALBEDO VISION PVT LTD,3W,2022,14,3W
579,ALBEDO VISION PVT LTD,3W,2023,39,3W
580,ALBEDO VISION PVT LTD,3W,2024,4,3W
581,ALL TERRAIN CRANE,MMV,2015,0,Other
582,ALL TERRAIN CRANE,MMV,2016,0,Other
583,ALL TERRAIN CRANE,MMV,2017,0,Other
584,ALL TERRAIN CRANE,MMV,2018,0,Other
585,ALL TERRAIN CRANE,MMV,2019,0,Other
586,ALL TERRAIN CRANE,MMV,2020,0,Other
587,ALL TERRAIN CRANE,MMV,2021,0,Other
588,ALL TERRAIN CRANE,MMV,2022,0,Other
589,ALL TERRAIN CRANE,MMV,2023,5,Other
590,ALL TERRAIN CRANE,MMV,2024,20,Other
591,ALLENTTI MOTORS PVT LTD,3W,2015,0,3W
592,ALLENTTI MOTORS PVT LTD,3W,2016,0,3W
593,ALLENTTI MOTORS PVT LTD,3W,2017,0,3W
594,ALLENTTI MOTORS PVT LTD,3W,2018,0,3W
595,ALLENTTI MOTORS PVT LTD,3W,2019,0,3W
596,ALLENTTI MOTORS PVT LTD,3W,2020,0,3W
597,ALLENTTI MOTORS PVT LTD,3W,2021,0,3W
598,ALLENTTI MOTORS PVT LTD,3W,2022,0,3W
599,ALLENTTI MOTORS PVT LTD,3W,2023,59,3W
600,ALLENTTI MOTORS PVT LTD,3W,2024,131,3W
601,ALLFINE INDUSTRIES PVT LTD,3W,2015,0,3W
602,ALLFINE INDUSTRIES PVT LTD,3W,2016,2,3W
603,ALLFINE INDUSTRIES PVT LTD,3W,2017,239,3W
604,ALLFINE INDUSTRIES PVT LTD,3W,2018,763,3W
605,ALLFINE INDUSTRIES PVT LTD,3W,2019,1737,3W
606,ALLFINE INDUSTRIES PVT LTD,3W,2020,1180,3W
607,ALLFINE INDUSTRIES PVT LTD,3W,2021,2370,3W
608,ALLFINE INDUSTRIES PVT LTD,3W,2022,5884,3W
609,ALLFINE INDUSTRIES PVT LTD,3W,2023,10743,3W
610,ALLFINE INDUSTRIES PVT LTD,3W,2024,6317,3W
611,ALLFINE INDUSTRIES PVT LTD,LMV,2015,0,4W
612,ALLFINE INDUSTRIES PVT LTD,LMV,2016,0,4W
613,ALLFINE INDUSTRIES PVT LTD,LMV,2017,0,4W
614,ALLFINE INDUSTRIES PVT LTD,LMV,2018,0,4W
615,ALLFINE INDUSTRIES PVT LTD,LMV,2019,0,4W
616,ALLFINE INDUSTRIES PVT LTD,LMV,2020,0,4W
617,ALLFINE INDUSTRIES PVT LTD,LMV,2021,0,4W
618,ALLFINE INDUSTRIES PVT LTD,LMV,2022,0,4W
619,ALLFINE INDUSTRIES PVT LTD,LMV,2023,8,4W
620,ALLFINE INDUSTRIES PVT LTD,LMV,2024,0,4W
621,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2015,0,3W
622,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2016,0,3W
623,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2017,0,3W
624,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2018,0,3W
625,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2019,177,3W
626,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2020,308,3W
627,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2021,381,3W
628,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2022,1626,3W
629,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2023,2517,3W
630,ALTIER ELECTRIC VEHICLES PVT LTD,3W,2024,1804,3W
631,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2015,0,4W
632,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2016,0,4W
633,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2017,0,4W
634,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2018,0,4W
635,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2019,0,4W
636,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2020,0,4W
637,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2021,0,4W
638,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2022,0,4W
639,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2023,1,4W
640,ALTIER ELECTRIC VEHICLES PVT LTD,LMV,2024,0,4W
641,ALTIGREEN PROPULSION LABS PVT LTD,3W,2015,0,3W
642,ALTIGREEN PROPULSION LABS PVT LTD,3W,2016,0,3W
643,ALTIGREEN PROPULSION LABS PVT LTD,3W,2017,0,3W
644,ALTIGREEN PROPULSION LABS PVT LTD,3W,2018,0,3W
645,ALTIGREEN PROPULSION LABS PVT LTD,3W,2019,0,3W
646,ALTIGREEN PROPULSION LABS PVT LTD,3W,2020,3,3W
647,ALTIGREEN PROPULSION LABS PVT LTD,3W,2021,144,3W
648,ALTIGREEN PROPULSION LABS PVT LTD,3W,2022,699,3W
649,ALTIGREEN PROPULSION LABS PVT LTD,3W,2023,2512,3W
650,ALTIGREEN PROPULSION LABS PVT LTD,3W,2024,939,3W
651,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2015,0,4W
652,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2016,0,4W
653,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2017,0,4W
654,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2018,0,4W
655,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2019,0,4W
656,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2020,0,4W
657,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2021,2,4W
658,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2022,0,4W
659,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2023,7,4W
660,ALTIGREEN PROPULSION LABS PVT LTD,LMV,2024,6,4W
661,ALTIUS EV TECH PVT LTD,2W,2015,0,2W
662,ALTIUS EV TECH PVT LTD,2W,2016,0,2W
663,ALTIUS EV TECH PVT LTD,2W,2017,0,2W
664,ALTIUS EV TECH PVT LTD,2W,2018,0,2W
665,ALTIUS EV TECH PVT LTD,2W,2019,0,2W
666,ALTIUS EV TECH PVT LTD,2W,2020,0,2W
667,ALTIUS EV TECH PVT LTD,2W,2021,0,2W
668,ALTIUS EV TECH PVT LTD,2W,2022,67,2W
669,ALTIUS EV TECH PVT LTD,2W,2023,37,2W
670,ALTIUS EV TECH PVT LTD,2W,2024,14,2W
671,ALTIUS TECHNOLOGIES,3W,2015,0,3W
672,ALTIUS TECHNOLOGIES,3W,2016,32,3W
673,ALTIUS TECHNOLOGIES,3W,2017,7,3W
674,ALTIUS TECHNOLOGIES,3W,2018,0,3W
675,ALTIUS TECHNOLOGIES,3W,2019,79,3W
676,ALTIUS TECHNOLOGIES,3W,2020,30,3W
677,ALTIUS TECHNOLOGIES,3W,2021,29,3W
678,ALTIUS TECHNOLOGIES,3W,2022,9,3W
679,ALTIUS TECHNOLOGIES,3W,2023,13,3W
680,ALTIUS TECHNOLOGIES,3W,2024,7,3W
681,AL-ZAHOOR  CO,3W,2015,0,3W
682,AL-ZAHOOR  CO,3W,2016,6,3W
683,AL-ZAHOOR  CO,3W,2017,0,3W
684,AL-ZAHOOR  CO,3W,2018,0,3W
685,AL-ZAHOOR  CO,3W,2019,0,3W
686,AL-ZAHOOR  CO,3W,2020,0,3W
687,AL-ZAHOOR  CO,3W,2021,0,3W
688,AL-ZAHOOR  CO,3W,2022,0,3W
689,AL-ZAHOOR  CO,3W,2023,0,3W
690,AL-ZAHOOR  CO,3W,2024,0,3W
691,AMAN AUTOMOBILES,3W,2015,0,3W
692,AMAN AUTOMOBILES,3W,2016,0,3W
693,AMAN AUTOMOBILES,3W,2017,69,3W
694,AMAN AUTOMOBILES,3W,2018,41,3W
695,AMAN AUTOMOBILES,3W,2019,53,3W
696,AMAN AUTOMOBILES,3W,2020,22,3W
697,AMAN AUTOMOBILES,3W,2021,64,3W
698,AMAN AUTOMOBILES,3W,2022,30,3W
699,AMAN AUTOMOBILES,3W,2023,14,3W
700,AMAN AUTOMOBILES,3W,2024,55,3W
701,AMAN ELECTRIC VEHICLES,3W,2015,0,3W
702,AMAN ELECTRIC VEHICLES,3W,2016,80,3W
703,AMAN ELECTRIC VEHICLES,3W,2017,114,3W
704,AMAN ELECTRIC VEHICLES,3W,2018,69,3W
705,AMAN ELECTRIC VEHICLES,3W,2019,20,3W
706,AMAN ELECTRIC VEHICLES,3W,2020,15,3W
707,AMAN ELECTRIC VEHICLES,3W,2021,63,3W
708,AMAN ELECTRIC VEHICLES,3W,2022,39,3W
709,AMAN ELECTRIC VEHICLES,3W,2023,162,3W
710,AMAN ELECTRIC VEHICLES,3W,2024,327,3W
711,AMAR COACH BUILDERS,3W,2015,0,3W
712,AMAR COACH BUILDERS,3W,2016,0,3W
713,AMAR COACH BUILDERS,3W,2017,1,3W
714,AMAR COACH BUILDERS,3W,2018,0,3W
715,AMAR COACH BUILDERS,3W,2019,0,3W
716,AMAR COACH BUILDERS,3W,2020,0,3W
717,AMAR COACH BUILDERS,3W,2021,0,3W
718,AMAR COACH BUILDERS,3W,2022,0,3W
719,AMAR COACH BUILDERS,3W,2023,0,3W
720,AMAR COACH BUILDERS,3W,2024,0,3W
721,AMBIKA ENTERPRISES,3W,2015,0,3W
722,AMBIKA ENTERPRISES,3W,2016,0,3W
723,AMBIKA ENTERPRISES,3W,2017,0,3W
724,AMBIKA ENTERPRISES,3W,2018,0,3W
725,AMBIKA ENTERPRISES,3W,2019,0,3W
726,AMBIKA ENTERPRISES,3W,2020,25,3W
727,AMBIKA ENTERPRISES,3W,2021,113,3W
728,AMBIKA ENTERPRISES,3W,2022,92,3W
729,AMBIKA ENTERPRISES,3W,2023,145,3W
730,AMBIKA ENTERPRISES,3W,2024,55,3W
731,AMBIKA INDUSTRIES,3W,2015,0,3W
732,AMBIKA INDUSTRIES,3W,2016,0,3W
733,AMBIKA INDUSTRIES,3W,2017,0,3W
734,AMBIKA INDUSTRIES,3W,2018,0,3W
735,AMBIKA INDUSTRIES,3W,2019,427,3W
736,AMBIKA INDUSTRIES,3W,2020,656,3W
737,AMBIKA INDUSTRIES,3W,2021,981,3W
738,AMBIKA INDUSTRIES,3W,2022,1159,3W
739,AMBIKA INDUSTRIES,3W,2023,1910,3W
740,AMBIKA INDUSTRIES,3W,2024,1060,3W
741,AMMAN ENGINEERING COMPANY,LMV,2015,1,4W
742,AMMAN ENGINEERING COMPANY,LMV,2016,0,4W
743,AMMAN ENGINEERING COMPANY,LMV,2017,0,4W
744,AMMAN ENGINEERING COMPANY,LMV,2018,1,4W
745,AMMAN ENGINEERING COMPANY,LMV,2019,0,4W
746,AMMAN ENGINEERING COMPANY,LMV,2020,0,4W
747,AMMAN ENGINEERING COMPANY,LMV,2021,0,4W
748,AMMAN ENGINEERING COMPANY,LMV,2022,0,4W
749,AMMAN ENGINEERING COMPANY,LMV,2023,0,4W
750,AMMAN ENGINEERING COMPANY,LMV,2024,0,4W
751,AMO MOBILITY SOLUTIONS PVT LTD,2W,2015,0,2W
752,AMO MOBILITY SOLUTIONS PVT LTD,2W,2016,0,2W
753,AMO MOBILITY SOLUTIONS PVT LTD,2W,2017,0,2W
754,AMO MOBILITY SOLUTIONS PVT LTD,2W,2018,0,2W
755,AMO MOBILITY SOLUTIONS PVT LTD,2W,2019,0,2W
756,AMO MOBILITY SOLUTIONS PVT LTD,2W,2020,0,2W
757,AMO MOBILITY SOLUTIONS PVT LTD,2W,2021,0,2W
758,AMO MOBILITY SOLUTIONS PVT LTD,2W,2022,1497,2W
759,AMO MOBILITY SOLUTIONS PVT LTD,2W,2023,1574,2W
760,AMO MOBILITY SOLUTIONS PVT LTD,2W,2024,80,2W
761,AMPERE VEHICLES PRIVATE LIMITED,2W,2015,0,2W
762,AMPERE VEHICLES PRIVATE LIMITED,2W,2016,0,2W
763,AMPERE VEHICLES PRIVATE LIMITED,2W,2017,0,2W
764,AMPERE VEHICLES PRIVATE LIMITED,2W,2018,0,2W
765,AMPERE VEHICLES PRIVATE LIMITED,2W,2019,1196,2W
766,AMPERE VEHICLES PRIVATE LIMITED,2W,2020,4522,2W
767,AMPERE VEHICLES PRIVATE LIMITED,2W,2021,12470,2W
768,AMPERE VEHICLES PRIVATE LIMITED,2W,2022,79857,2W
769,AMPERE VEHICLES PRIVATE LIMITED,2W,2023,42903,2W
770,AMPERE VEHICLES PRIVATE LIMITED,2W,2024,857,2W
771,AMPERE VEHICLES PVT LTD,2W,2015,31,2W
772,AMPERE VEHICLES PVT LTD,2W,2016,0,2W
773,AMPERE VEHICLES PVT LTD,2W,2017,0,2W
774,AMPERE VEHICLES PVT LTD,2W,2018,0,2W
775,AMPERE VEHICLES PVT LTD,2W,2019,6,2W
776,AMPERE VEHICLES PVT LTD,2W,2020,153,2W
777,AMPERE VEHICLES PVT LTD,2W,2021,315,2W
778,AMPERE VEHICLES PVT LTD,2W,2022,2390,2W
779,AMPERE VEHICLES PVT LTD,2W,2023,8,2W
780,AMPERE VEHICLES PVT LTD,2W,2024,0,2W
781,AMPERE VEHICLES PVT LTD,3W,2015,0,3W
782,AMPERE VEHICLES PVT LTD,3W,2016,0,3W
783,AMPERE VEHICLES PVT LTD,3W,2017,44,3W
784,AMPERE VEHICLES PVT LTD,3W,2018,0,3W
785,AMPERE VEHICLES PVT LTD,3W,2019,0,3W
786,AMPERE VEHICLES PVT LTD,3W,2020,0,3W
787,AMPERE VEHICLES PVT LTD,3W,2021,0,3W
788,AMPERE VEHICLES PVT LTD,3W,2022,0,3W
789,AMPERE VEHICLES PVT LTD,3W,2023,0,3W
790,AMPERE VEHICLES PVT LTD,3W,2024,0,3W
791,AMW MOTORS LIMITED,3W,2015,0,3W
792,AMW MOTORS LIMITED,3W,2016,0,3W
793,AMW MOTORS LIMITED,3W,2017,1,3W
794,AMW MOTORS LIMITED,3W,2018,0,3W
795,AMW MOTORS LIMITED,3W,2019,0,3W
796,AMW MOTORS LIMITED,3W,2020,0,3W
797,AMW MOTORS LIMITED,3W,2021,0,3W
798,AMW MOTORS LIMITED,3W,2022,0,3W
799,AMW MOTORS LIMITED,3W,2023,0,3W
800,AMW MOTORS LIMITED,3W,2024,0,3W
801,ANBU TRAILERS,LMV,2015,1,4W
802,ANBU TRAILERS,LMV,2016,3,4W
803,ANBU TRAILERS,LMV,2017,0,4W
804,ANBU TRAILERS,LMV,2018,1,4W
805,ANBU TRAILERS,LMV,2019,0,4W
806,ANBU TRAILERS,LMV,2020,0,4W
807,ANBU TRAILERS,LMV,2021,0,4W
808,ANBU TRAILERS,LMV,2022,0,4W
809,ANBU TRAILERS,LMV,2023,0,4W
810,ANBU TRAILERS,LMV,2024,0,4W
811,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2015,0,2W
812,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2016,0,2W
813,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2017,0,2W
814,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2018,0,2W
815,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2019,0,2W
816,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2020,0,2W
817,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2021,0,2W
818,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2022,6,2W
819,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2023,51,2W
820,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2W,2024,22,2W
821,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2015,0,2W
822,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2016,0,2W
823,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2017,0,2W
824,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2018,0,2W
825,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2019,0,2W
826,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2020,0,2W
827,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2021,0,2W
828,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2022,0,2W
829,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2023,8,2W
830,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2W,2024,3,2W
831,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2015,0,2W
832,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2016,0,2W
833,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2017,0,2W
834,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2018,0,2W
835,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2019,0,2W
836,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2020,0,2W
837,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2021,0,2W
838,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2022,0,2W
839,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2023,61,2W
840,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2W,2024,39,2W
841,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2015,0,2W
842,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2016,0,2W
843,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2017,0,2W
844,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2018,0,2W
845,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2019,0,2W
846,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2020,0,2W
847,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2021,0,2W
848,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2022,0,2W
849,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2023,1,2W
850,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2W,2024,0,2W
851,ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),2W,2015,0,2W
